max_label,label_0,label_1,label_2,label_3,lable_4,label_5,label_6
0,0.047132,0.872102,0.080644,0.000001,0.000001,0.000001,0.000001
0,0.074961,0.585045,0.339850,0.000001,0.000001,0.000001,0.000001
0,0.005571,0.971792,0.022450,0.000002,0.000001,0.000002,0.000001
0,0.114122,0.529951,0.355920,0.000000,0.000000,0.000000,0.000000
0,0.043133,0.835517,0.121303,0.000000,0.000000,0.000000,0.000000
0,0.102782,0.809960,0.087254,0.000000,0.000000,0.000000,0.000000
0,0.177722,0.640214,0.181848,0.000002,0.000002,0.000002,0.000002
0,0.016765,0.965050,0.018138,0.000000,0.000000,0.000000,0.000000
0,0.065753,0.849817,0.083574,0.000008,0.000006,0.000008,0.000007
0,0.045734,0.938977,0.015244,0.000000,0.000000,0.000000,0.000000
0,0.068834,0.838108,0.093036,0.000000,0.000000,0.000000,0.000000
0,0.244184,0.556655,0.198697,0.000005,0.000003,0.000004,0.000004
0,0.170588,0.652564,0.176844,0.000000,0.000000,0.000000,0.000000
1,0.013986,0.389505,0.596509,0.000000,0.000000,0.000000,0.000000
-1,0.440496,0.202141,0.357184,0.000002,0.000001,0.000002,0.000002
0,0.028740,0.936141,0.035088,0.000000,0.000000,0.000000,0.000000
0,0.127006,0.713111,0.159776,0.000001,0.000001,0.000001,0.000001
0,0.078661,0.789297,0.131913,0.000001,0.000001,0.000001,0.000001
0,0.061806,0.920966,0.017190,0.000000,0.000000,0.000000,0.000000
0,0.025737,0.947230,0.026167,0.000008,0.000007,0.000008,0.000007
0,0.047482,0.921650,0.030864,0.000000,0.000000,0.000000,0.000000
0,0.025304,0.947337,0.027317,0.000000,0.000000,0.000000,0.000000
0,0.004831,0.971927,0.023147,0.000001,0.000001,0.000001,0.000001
0,0.009828,0.971802,0.018324,0.000000,0.000000,0.000000,0.000000
0,0.077079,0.858284,0.064599,0.000000,0.000000,0.000000,0.000000
0,0.005089,0.960565,0.033768,0.000005,0.000004,0.000006,0.000003
0,0.072952,0.854970,0.071125,0.000008,0.000006,0.000009,0.000007
0,0.055431,0.920192,0.024314,0.000001,0.000000,0.000001,0.000000
0,0.055031,0.914991,0.029934,0.000000,0.000000,0.000000,0.000000
0,0.006069,0.986037,0.007878,0.000000,0.000000,0.000000,0.000000
0,0.194590,0.781036,0.024303,0.000001,0.000001,0.000001,0.000001
0,0.066349,0.887226,0.046425,0.000000,0.000000,0.000000,0.000000
0,0.399927,0.476092,0.123972,0.000000,0.000000,0.000000,0.000000
0,0.408752,0.487667,0.103288,0.000002,0.000002,0.000003,0.000002
0,0.034625,0.889675,0.075605,0.000001,0.000001,0.000001,0.000001
0,0.008016,0.966018,0.025740,0.000002,0.000002,0.000002,0.000002
0,0.015908,0.969977,0.014115,0.000000,0.000000,0.000000,0.000000
0,0.039686,0.817326,0.142957,0.000000,0.000000,0.000000,0.000000
0,0.013208,0.978592,0.008200,0.000000,0.000000,0.000000,0.000000
0,0.027432,0.940115,0.032351,0.000001,0.000001,0.000001,0.000001
0,0.010336,0.965956,0.023701,0.000000,0.000000,0.000000,0.000000
0,0.097842,0.844146,0.057698,0.000003,0.000002,0.000003,0.000002
-1,0.726390,0.254291,0.018703,0.000005,0.000005,0.000005,0.000006
0,0.129498,0.704733,0.165751,0.000000,0.000000,0.000000,0.000000
0,0.052029,0.861865,0.086100,0.000000,0.000000,0.000000,0.000000
1,0.040675,0.423107,0.536137,0.000001,0.000000,0.000001,0.000001
0,0.013291,0.973821,0.012818,0.000001,0.000001,0.000001,0.000000
0,0.046255,0.739012,0.214721,0.000000,0.000000,0.000000,0.000000
0,0.037400,0.665197,0.297319,0.000001,0.000000,0.000001,0.000001
0,0.151461,0.687885,0.160631,0.000000,0.000000,0.000000,0.000000
0,0.009997,0.973379,0.016624,0.000000,0.000000,0.000000,0.000000
0,0.251414,0.714127,0.034220,0.000002,0.000002,0.000002,0.000002
0,0.172845,0.775780,0.050823,0.000006,0.000004,0.000004,0.000005
0,0.012906,0.930404,0.056309,0.000003,0.000002,0.000004,0.000002
0,0.044664,0.903659,0.051421,0.000002,0.000002,0.000002,0.000002
0,0.085863,0.586907,0.327227,0.000000,0.000000,0.000000,0.000000
0,0.144658,0.460502,0.394826,0.000000,0.000000,0.000000,0.000000
0,0.034738,0.948391,0.016870,0.000000,0.000000,0.000000,0.000000
0,0.036173,0.917804,0.045729,0.000003,0.000002,0.000003,0.000002
0,0.097139,0.862356,0.040500,0.000000,0.000000,0.000000,0.000000
0,0.212149,0.740651,0.047084,0.000001,0.000001,0.000001,0.000001
0,0.308527,0.649540,0.041834,0.000001,0.000001,0.000001,0.000001
0,0.061354,0.899475,0.039080,0.000001,0.000001,0.000001,0.000001
0,0.021834,0.960921,0.017192,0.000001,0.000000,0.000000,0.000000
0,0.188237,0.494261,0.316608,0.000007,0.000006,0.000008,0.000007
0,0.012797,0.974975,0.012227,0.000000,0.000000,0.000000,0.000000
0,0.114558,0.822295,0.063136,0.000000,0.000000,0.000000,0.000000
0,0.022068,0.945440,0.032190,0.000003,0.000002,0.000003,0.000002
0,0.021767,0.946286,0.031857,0.000001,0.000001,0.000001,0.000001
0,0.056319,0.846435,0.097242,0.000000,0.000000,0.000000,0.000000
0,0.159379,0.787912,0.052682,0.000000,0.000000,0.000000,0.000000
0,0.057697,0.897970,0.044328,0.000000,0.000000,0.000000,0.000000
0,0.024523,0.897709,0.077753,0.000000,0.000000,0.000000,0.000000
0,0.027301,0.797004,0.175695,0.000000,0.000000,0.000000,0.000000
0,0.019837,0.938144,0.041864,0.000001,0.000001,0.000001,0.000001
0,0.182571,0.583553,0.233127,0.000007,0.000005,0.000006,0.000006
0,0.142765,0.677328,0.178762,0.000010,0.000007,0.000010,0.000009
0,0.033825,0.880358,0.085398,0.000004,0.000003,0.000004,0.000003
0,0.065832,0.824966,0.109064,0.000001,0.000001,0.000001,0.000001
0,0.061490,0.828793,0.109693,0.000000,0.000000,0.000000,0.000000
0,0.029278,0.905578,0.065112,0.000000,0.000000,0.000000,0.000000
0,0.033927,0.850065,0.115459,0.000005,0.000004,0.000005,0.000004
0,0.143166,0.770404,0.086423,0.000000,0.000000,0.000000,0.000000
0,0.029384,0.941943,0.028375,0.000002,0.000002,0.000003,0.000002
0,0.045997,0.733875,0.220061,0.000001,0.000000,0.000001,0.000001
0,0.014583,0.965264,0.020096,0.000001,0.000000,0.000001,0.000000
0,0.029927,0.806587,0.163486,0.000000,0.000000,0.000000,0.000000
0,0.081348,0.818775,0.098898,0.000009,0.000007,0.000009,0.000007
0,0.075081,0.825397,0.099522,0.000000,0.000000,0.000000,0.000000
0,0.041679,0.827639,0.130671,0.000000,0.000000,0.000000,0.000000
0,0.219710,0.484181,0.296083,0.000000,0.000000,0.000000,0.000000
0,0.046239,0.759251,0.193337,0.000011,0.000007,0.000010,0.000009
0,0.034665,0.847064,0.118265,0.000000,0.000000,0.000000,0.000000
0,0.046212,0.851590,0.102198,0.000000,0.000000,0.000000,0.000000
1,0.271616,0.217757,0.510567,0.000001,0.000000,0.000001,0.000000
0,0.187752,0.660528,0.151350,0.000004,0.000002,0.000003,0.000002
1,0.066233,0.152079,0.781645,0.000000,0.000000,0.000000,0.000000
0,0.106544,0.608044,0.285412,0.000000,0.000000,0.000000,0.000000
0,0.074088,0.822799,0.102576,0.000005,0.000004,0.000005,0.000004
0,0.073846,0.619733,0.306408,0.000000,0.000000,0.000000,0.000000
0,0.023275,0.865454,0.111256,0.000000,0.000000,0.000000,0.000000
0,0.081212,0.865073,0.053715,0.000000,0.000000,0.000000,0.000000
0,0.169108,0.684048,0.146046,0.000007,0.000005,0.000007,0.000005
0,0.075089,0.771160,0.153488,0.000002,0.000002,0.000002,0.000002
0,0.056767,0.810616,0.132385,0.000002,0.000001,0.000002,0.000002
0,0.007733,0.969562,0.022689,0.000000,0.000000,0.000000,0.000000
0,0.042308,0.781856,0.175755,0.000001,0.000001,0.000001,0.000000
0,0.008588,0.763569,0.227699,0.000001,0.000001,0.000001,0.000001
-1,0.439961,0.378186,0.181680,0.000002,0.000001,0.000001,0.000001
1,0.053994,0.371368,0.574638,0.000000,0.000000,0.000000,0.000000
0,0.046645,0.861365,0.091882,0.000001,0.000001,0.000001,0.000001
0,0.075239,0.873159,0.051589,0.000000,0.000000,0.000000,0.000000
0,0.150630,0.491233,0.358113,0.000000,0.000000,0.000000,0.000000
0,0.051095,0.853806,0.095099,0.000000,0.000000,0.000000,0.000000
-1,0.597722,0.357013,0.044879,0.000003,0.000003,0.000003,0.000003
0,0.018121,0.968309,0.013570,0.000000,0.000000,0.000000,0.000000
0,0.025982,0.936273,0.037745,0.000000,0.000000,0.000000,0.000000
0,0.070980,0.899168,0.029724,0.000001,0.000001,0.000001,0.000001
0,0.137342,0.786175,0.076266,0.000002,0.000002,0.000002,0.000002
0,0.320069,0.565804,0.114095,0.000000,0.000000,0.000000,0.000000
0,0.057338,0.875528,0.066847,0.000003,0.000002,0.000003,0.000002
0,0.120166,0.846904,0.032925,0.000000,0.000000,0.000000,0.000000
0,0.049429,0.931023,0.019548,0.000000,0.000000,0.000000,0.000000
0,0.281363,0.474471,0.242483,0.000015,0.000013,0.000015,0.000013
0,0.107589,0.867181,0.025157,0.000001,0.000001,0.000001,0.000001
0,0.019650,0.885496,0.094854,0.000000,0.000000,0.000000,0.000000
0,0.055369,0.888004,0.056554,0.000001,0.000001,0.000001,0.000001
0,0.049609,0.827467,0.122924,0.000000,0.000000,0.000000,0.000000
0,0.083715,0.866511,0.049622,0.000001,0.000001,0.000001,0.000001
0,0.029425,0.957316,0.013028,0.000002,0.000002,0.000002,0.000002
0,0.042362,0.929344,0.028272,0.000000,0.000000,0.000000,0.000000
0,0.069035,0.898587,0.032262,0.000001,0.000001,0.000001,0.000001
0,0.064134,0.705836,0.230021,0.000000,0.000000,0.000000,0.000000
0,0.094657,0.840328,0.064702,0.000003,0.000002,0.000002,0.000002
0,0.014918,0.931118,0.053014,0.000009,0.000007,0.000009,0.000006
0,0.040107,0.918133,0.041743,0.000000,0.000000,0.000000,0.000000
0,0.082958,0.881938,0.035100,0.000000,0.000000,0.000000,0.000000
0,0.043359,0.839203,0.117229,0.000002,0.000001,0.000002,0.000002
0,0.261022,0.671632,0.067346,0.000000,0.000000,0.000000,0.000000
0,0.083096,0.853159,0.063744,0.000000,0.000000,0.000000,0.000000
0,0.037587,0.632336,0.330025,0.000001,0.000000,0.000000,0.000000
1,0.166062,0.272485,0.560541,0.000009,0.000006,0.000008,0.000007
0,0.032177,0.845302,0.122501,0.000000,0.000000,0.000000,0.000000
0,0.069999,0.747626,0.182364,0.000000,0.000000,0.000000,0.000000
0,0.006700,0.945541,0.047744,0.000000,0.000000,0.000000,0.000000
0,0.130881,0.710938,0.156824,0.000013,0.000009,0.000012,0.000011
0,0.163121,0.791811,0.045068,0.000000,0.000000,0.000000,0.000000
0,0.017415,0.965630,0.016844,0.000001,0.000001,0.000001,0.000001
0,0.112149,0.795428,0.092399,0.000000,0.000000,0.000000,0.000000
0,0.018844,0.945222,0.035934,0.000000,0.000000,0.000000,0.000000
0,0.019042,0.965471,0.015365,0.000001,0.000001,0.000001,0.000001
0,0.049197,0.909568,0.040738,0.000004,0.000003,0.000004,0.000003
0,0.048579,0.865258,0.086101,0.000001,0.000000,0.000001,0.000000
0,0.063042,0.884246,0.052712,0.000000,0.000000,0.000000,0.000000
0,0.162742,0.630831,0.206426,0.000000,0.000000,0.000000,0.000000
0,0.063426,0.645073,0.291379,0.000001,0.000001,0.000001,0.000001
0,0.029192,0.932110,0.038698,0.000000,0.000000,0.000000,0.000000
0,0.073956,0.866381,0.059645,0.000000,0.000000,0.000000,0.000000
0,0.246491,0.691197,0.062306,0.000000,0.000000,0.000000,0.000000
0,0.098470,0.848651,0.052167,0.000006,0.000005,0.000006,0.000005
-1,0.745500,0.206418,0.047535,0.000004,0.000004,0.000005,0.000005
0,0.015971,0.975194,0.008744,0.000001,0.000001,0.000001,0.000001
0,0.102535,0.848893,0.048571,0.000000,0.000000,0.000000,0.000000
0,0.050311,0.891722,0.057967,0.000000,0.000000,0.000000,0.000000
0,0.058377,0.883599,0.058020,0.000000,0.000000,0.000000,0.000000
-1,0.420321,0.415192,0.164481,0.000000,0.000000,0.000000,0.000000
0,0.095012,0.831361,0.072837,0.000008,0.000005,0.000008,0.000006
0,0.138878,0.636069,0.223341,0.000015,0.000013,0.000013,0.000012
0,0.418810,0.527272,0.053516,0.000004,0.000003,0.000003,0.000003
0,0.085709,0.838470,0.075637,0.000002,0.000001,0.000002,0.000001
0,0.003615,0.851959,0.144353,0.000001,0.000000,0.000001,0.000000
0,0.035440,0.682508,0.282041,0.000000,0.000000,0.000000,0.000000
0,0.014963,0.948263,0.036606,0.000002,0.000001,0.000001,0.000001
0,0.016159,0.964604,0.019236,0.000000,0.000000,0.000000,0.000000
0,0.409140,0.528351,0.062453,0.000001,0.000000,0.000001,0.000000
0,0.015662,0.908874,0.075464,0.000000,0.000000,0.000000,0.000000
0,0.119897,0.525713,0.354383,0.000000,0.000000,0.000000,0.000000
0,0.132099,0.747124,0.120493,0.000003,0.000002,0.000002,0.000002
0,0.029281,0.920517,0.050073,0.000001,0.000001,0.000001,0.000001
0,0.067159,0.890278,0.042564,0.000000,0.000000,0.000000,0.000000
0,0.322620,0.386536,0.290824,0.000000,0.000000,0.000000,0.000000
0,0.026679,0.954879,0.018443,0.000000,0.000000,0.000000,0.000000
0,0.018240,0.939563,0.042139,0.000001,0.000000,0.000001,0.000000
1,0.174361,0.380580,0.445042,0.000000,0.000000,0.000000,0.000000
0,0.132549,0.654799,0.212199,0.000004,0.000003,0.000004,0.000003
0,0.057680,0.747165,0.195154,0.000000,0.000000,0.000000,0.000000
0,0.142710,0.754146,0.103138,0.000000,0.000000,0.000000,0.000000
0,0.111869,0.563806,0.323128,0.000011,0.000008,0.000012,0.000009
0,0.038772,0.912994,0.048234,0.000000,0.000000,0.000000,0.000000
0,0.008272,0.963498,0.028030,0.000002,0.000001,0.000002,0.000001
0,0.228681,0.692453,0.078712,0.000001,0.000001,0.000001,0.000001
0,0.006715,0.973050,0.020214,0.000000,0.000000,0.000000,0.000000
0,0.091508,0.846312,0.062178,0.000000,0.000000,0.000000,0.000000
0,0.029245,0.945102,0.025247,0.000003,0.000003,0.000004,0.000003
-1,0.386277,0.285892,0.327748,0.000001,0.000001,0.000001,0.000001
0,0.017169,0.846315,0.136515,0.000000,0.000000,0.000000,0.000000
0,0.055273,0.919623,0.025069,0.000000,0.000000,0.000000,0.000000
0,0.106295,0.862812,0.030745,0.000001,0.000001,0.000001,0.000001
0,0.038834,0.897718,0.063181,0.000002,0.000002,0.000002,0.000002
0,0.069748,0.759542,0.170710,0.000000,0.000000,0.000000,0.000000
0,0.097995,0.866575,0.035277,0.000001,0.000001,0.000001,0.000001
0,0.214705,0.705471,0.079258,0.000005,0.000004,0.000006,0.000005
0,0.053140,0.799221,0.147640,0.000000,0.000000,0.000000,0.000000
0,0.021919,0.926625,0.051180,0.000003,0.000002,0.000002,0.000002
0,0.020371,0.919098,0.059581,0.000009,0.000006,0.000008,0.000007
0,0.015930,0.960801,0.023123,0.000001,0.000001,0.000001,0.000001
0,0.087325,0.815328,0.096960,0.000004,0.000003,0.000003,0.000003
0,0.069660,0.867749,0.062591,0.000000,0.000000,0.000000,0.000000
0,0.046624,0.902890,0.050486,0.000000,0.000000,0.000000,0.000000
0,0.020266,0.934588,0.044684,0.000004,0.000003,0.000004,0.000003
0,0.011530,0.951987,0.036255,0.000002,0.000002,0.000002,0.000002
0,0.075822,0.873187,0.049288,0.000016,0.000013,0.000017,0.000014
0,0.013921,0.936957,0.048685,0.000004,0.000003,0.000004,0.000003
0,0.039905,0.824456,0.135618,0.000000,0.000000,0.000000,0.000000
0,0.098596,0.551936,0.348733,0.000007,0.000006,0.000006,0.000005
0,0.127543,0.614378,0.258079,0.000000,0.000000,0.000000,0.000000
0,0.209244,0.705495,0.085090,0.000001,0.000001,0.000002,0.000001
0,0.140722,0.497003,0.362276,0.000000,0.000000,0.000000,0.000000
0,0.060724,0.892069,0.046960,0.000002,0.000002,0.000002,0.000002
0,0.069720,0.891649,0.038630,0.000000,0.000000,0.000000,0.000000
0,0.112676,0.631682,0.255626,0.000000,0.000000,0.000000,0.000000
0,0.093409,0.809790,0.096801,0.000000,0.000000,0.000000,0.000000
0,0.055922,0.825471,0.118599,0.000000,0.000000,0.000000,0.000000
0,0.059704,0.843535,0.096749,0.000000,0.000000,0.000000,0.000000
0,0.031094,0.944581,0.023836,0.000004,0.000004,0.000004,0.000003
0,0.066632,0.909781,0.023346,0.000002,0.000002,0.000002,0.000002
1,0.044056,0.380117,0.575744,0.000001,0.000000,0.000001,0.000001
0,0.029170,0.910273,0.060373,0.000002,0.000001,0.000002,0.000001
0,0.041414,0.896241,0.062331,0.000000,0.000000,0.000000,0.000000
0,0.025829,0.953322,0.020848,0.000000,0.000000,0.000000,0.000000
0,0.043325,0.640632,0.316001,0.000000,0.000000,0.000000,0.000000
0,0.238305,0.436991,0.321802,0.000025,0.000023,0.000026,0.000021
0,0.051094,0.792160,0.156739,0.000000,0.000000,0.000000,0.000000
0,0.055005,0.877233,0.067762,0.000000,0.000000,0.000000,0.000000
0,0.031138,0.833342,0.135449,0.000001,0.000000,0.000001,0.000001
0,0.107779,0.682770,0.209419,0.000000,0.000000,0.000000,0.000000
0,0.039922,0.912572,0.047392,0.000001,0.000001,0.000001,0.000001
0,0.060826,0.861635,0.077112,0.000004,0.000003,0.000004,0.000003
0,0.026360,0.944880,0.028611,0.000001,0.000001,0.000001,0.000001
0,0.015670,0.948751,0.035548,0.000000,0.000000,0.000000,0.000000
0,0.051538,0.888361,0.059755,0.000003,0.000002,0.000003,0.000003
0,0.022087,0.834279,0.143400,0.000002,0.000002,0.000002,0.000002
0,0.047541,0.808960,0.143479,0.000000,0.000000,0.000000,0.000000
0,0.210338,0.690340,0.098852,0.000004,0.000003,0.000004,0.000004
0,0.028795,0.825590,0.145615,0.000000,0.000000,0.000000,0.000000
0,0.018097,0.946244,0.035659,0.000000,0.000000,0.000000,0.000000
0,0.011653,0.953185,0.035090,0.000001,0.000001,0.000001,0.000001
0,0.071066,0.834771,0.094163,0.000000,0.000000,0.000000,0.000000
1,0.039329,0.372350,0.587959,0.000003,0.000002,0.000003,0.000002
0,0.035251,0.921633,0.042563,0.000005,0.000004,0.000005,0.000004
1,0.079304,0.381739,0.538940,0.000000,0.000000,0.000000,0.000000
0,0.091191,0.839921,0.068867,0.000000,0.000000,0.000000,0.000000
0,0.200189,0.473908,0.325761,0.000001,0.000001,0.000001,0.000001
0,0.158536,0.681888,0.159513,0.000001,0.000000,0.000001,0.000000
0,0.028857,0.917533,0.053597,0.000000,0.000000,0.000000,0.000000
0,0.040137,0.922677,0.036965,0.000002,0.000002,0.000002,0.000002
0,0.042837,0.868971,0.088158,0.000000,0.000000,0.000000,0.000000
0,0.010696,0.970439,0.018667,0.000002,0.000001,0.000002,0.000001
1,0.055151,0.213503,0.731307,0.000000,0.000000,0.000000,0.000000
0,0.023986,0.911023,0.064979,0.000000,0.000000,0.000000,0.000000
0,0.063641,0.710148,0.226144,0.000001,0.000000,0.000001,0.000001
0,0.120272,0.709576,0.170113,0.000000,0.000000,0.000000,0.000000
0,0.017252,0.924072,0.058661,0.000000,0.000000,0.000000,0.000000
0,0.003273,0.990421,0.006306,0.000000,0.000000,0.000000,0.000000
0,0.046131,0.795323,0.158546,0.000000,0.000000,0.000000,0.000000
0,0.051979,0.630837,0.317160,0.000000,0.000000,0.000000,0.000000
0,0.053176,0.908971,0.037847,0.000000,0.000000,0.000000,0.000000
0,0.031423,0.908721,0.059798,0.000001,0.000000,0.000001,0.000000
0,0.028850,0.670368,0.300770,0.000000,0.000000,0.000000,0.000000
0,0.093347,0.859798,0.046847,0.000000,0.000000,0.000000,0.000000
0,0.162762,0.694202,0.143018,0.000000,0.000000,0.000000,0.000000
0,0.255766,0.576622,0.167408,0.000002,0.000001,0.000002,0.000001
0,0.016300,0.918505,0.065118,0.000001,0.000000,0.000001,0.000001
0,0.088109,0.785518,0.126371,0.000000,0.000000,0.000000,0.000000
0,0.015227,0.938306,0.046158,0.000003,0.000002,0.000003,0.000002
0,0.090494,0.665200,0.244059,0.000002,0.000001,0.000002,0.000002
0,0.036948,0.714296,0.248756,0.000000,0.000000,0.000000,0.000000
0,0.025688,0.864360,0.109945,0.000000,0.000000,0.000000,0.000000
1,0.028757,0.392906,0.578266,0.000001,0.000000,0.000001,0.000001
0,0.010455,0.955447,0.033666,0.000004,0.000003,0.000004,0.000003
0,0.003160,0.988455,0.008366,0.000000,0.000000,0.000000,0.000000
1,0.019283,0.335237,0.645322,0.000002,0.000001,0.000001,0.000001
0,0.019706,0.947543,0.032713,0.000000,0.000000,0.000000,0.000000
0,0.117258,0.840479,0.042242,0.000000,0.000000,0.000000,0.000000
0,0.109264,0.691991,0.198742,0.000000,0.000000,0.000000,0.000000
0,0.058026,0.742720,0.199098,0.000002,0.000001,0.000002,0.000001
1,0.084403,0.437893,0.477703,0.000000,0.000000,0.000000,0.000000
0,0.028577,0.887309,0.084113,0.000000,0.000000,0.000000,0.000000
0,0.070816,0.906679,0.022065,0.000004,0.000003,0.000004,0.000003
0,0.058587,0.897877,0.043506,0.000000,0.000000,0.000000,0.000000
0,0.046500,0.904286,0.049190,0.000000,0.000000,0.000000,0.000000
0,0.180263,0.693548,0.126166,0.000000,0.000000,0.000000,0.000000
0,0.009720,0.968291,0.021958,0.000000,0.000000,0.000000,0.000000
0,0.131380,0.535266,0.333101,0.000002,0.000002,0.000002,0.000002
0,0.142504,0.825571,0.031912,0.000000,0.000000,0.000000,0.000000
0,0.050348,0.695066,0.254506,0.000001,0.000001,0.000001,0.000001
0,0.100028,0.864842,0.035043,0.000001,0.000001,0.000001,0.000001
0,0.091514,0.595440,0.312784,0.000003,0.000002,0.000002,0.000002
0,0.111648,0.815269,0.072709,0.000003,0.000003,0.000003,0.000003
0,0.202629,0.738357,0.058922,0.000001,0.000001,0.000001,0.000001
0,0.050046,0.866726,0.083205,0.000000,0.000000,0.000000,0.000000
0,0.040457,0.938871,0.020671,0.000000,0.000000,0.000000,0.000000
0,0.050366,0.916101,0.033435,0.000001,0.000001,0.000001,0.000001
0,0.015860,0.949120,0.034852,0.000001,0.000001,0.000002,0.000001
0,0.081881,0.514790,0.403323,0.000000,0.000000,0.000000,0.000000
0,0.056999,0.858794,0.084171,0.000000,0.000000,0.000000,0.000000
0,0.031286,0.958128,0.010573,0.000000,0.000000,0.000000,0.000000
0,0.006281,0.988369,0.005334,0.000000,0.000000,0.000000,0.000000
0,0.019982,0.939070,0.040948,0.000000,0.000000,0.000000,0.000000
0,0.072497,0.890531,0.036753,0.000002,0.000002,0.000002,0.000002
0,0.022752,0.943599,0.033635,0.000000,0.000000,0.000000,0.000000
0,0.040349,0.847943,0.111694,0.000000,0.000000,0.000000,0.000000
0,0.014712,0.962124,0.023138,0.000000,0.000000,0.000000,0.000000
0,0.030209,0.911560,0.058226,0.000000,0.000000,0.000000,0.000000
0,0.015365,0.954987,0.029613,0.000000,0.000000,0.000000,0.000000
0,0.019722,0.954071,0.026133,0.000001,0.000001,0.000001,0.000001
0,0.063015,0.877743,0.059109,0.000001,0.000001,0.000001,0.000001
0,0.107603,0.839068,0.053249,0.000001,0.000001,0.000001,0.000001
0,0.066889,0.801462,0.131638,0.000000,0.000000,0.000000,0.000000
0,0.012632,0.953860,0.033508,0.000000,0.000000,0.000000,0.000000
0,0.037473,0.930193,0.032320,0.000000,0.000000,0.000000,0.000000
0,0.042662,0.948708,0.008608,0.000000,0.000000,0.000000,0.000000
0,0.115422,0.753987,0.130586,0.000000,0.000000,0.000000,0.000000
0,0.024117,0.905912,0.068246,0.000016,0.000012,0.000015,0.000011
0,0.065286,0.847903,0.086809,0.000000,0.000000,0.000000,0.000000
0,0.095139,0.885962,0.018820,0.000001,0.000001,0.000001,0.000001
0,0.218333,0.696254,0.085396,0.000000,0.000000,0.000000,0.000000
0,0.082465,0.880600,0.036918,0.000000,0.000000,0.000000,0.000000
-1,0.672814,0.290216,0.036634,0.000003,0.000003,0.000003,0.000003
0,0.134046,0.802760,0.061919,0.000010,0.000009,0.000011,0.000010
0,0.067609,0.821593,0.110798,0.000000,0.000000,0.000000,0.000000
0,0.052330,0.850799,0.096865,0.000000,0.000000,0.000000,0.000000
0,0.318718,0.494797,0.186483,0.000000,0.000000,0.000000,0.000000
0,0.034251,0.949113,0.016609,0.000000,0.000000,0.000000,0.000000
1,0.084730,0.330471,0.584681,0.000001,0.000001,0.000001,0.000001
0,0.115632,0.453951,0.430400,0.000000,0.000000,0.000000,0.000000
0,0.164952,0.695479,0.137255,0.000021,0.000014,0.000020,0.000017
0,0.163074,0.795490,0.041428,0.000000,0.000000,0.000000,0.000000
0,0.082155,0.865096,0.052716,0.000000,0.000000,0.000000,0.000000
0,0.035906,0.921228,0.042729,0.000001,0.000001,0.000001,0.000001
0,0.231739,0.742740,0.025479,0.000000,0.000000,0.000000,0.000000
0,0.027579,0.961465,0.010808,0.000001,0.000001,0.000001,0.000001
0,0.114910,0.821341,0.063748,0.000000,0.000000,0.000000,0.000000
0,0.085257,0.854930,0.059693,0.000001,0.000001,0.000001,0.000001
0,0.039840,0.919521,0.040411,0.000002,0.000002,0.000002,0.000002
0,0.011731,0.957089,0.031156,0.000000,0.000000,0.000000,0.000000
0,0.082313,0.859275,0.058398,0.000000,0.000000,0.000000,0.000000
0,0.023054,0.960410,0.016535,0.000000,0.000000,0.000000,0.000000
0,0.133679,0.641222,0.225099,0.000000,0.000000,0.000000,0.000000
0,0.007339,0.978757,0.013904,0.000000,0.000000,0.000000,0.000000
0,0.017211,0.971107,0.011682,0.000000,0.000000,0.000000,0.000000
0,0.041498,0.638702,0.319799,0.000000,0.000000,0.000000,0.000000
-1,0.465969,0.374005,0.159902,0.000001,0.000001,0.000001,0.000001
0,0.040236,0.888334,0.071416,0.000000,0.000000,0.000000,0.000000
0,0.043540,0.867160,0.089169,0.000001,0.000001,0.000001,0.000001
0,0.021246,0.919870,0.058731,0.000001,0.000001,0.000001,0.000001
0,0.050660,0.850331,0.099008,0.000000,0.000000,0.000000,0.000000
0,0.020417,0.862725,0.116400,0.000005,0.000003,0.000004,0.000003
0,0.057560,0.897934,0.044502,0.000000,0.000000,0.000000,0.000000
1,0.037737,0.179531,0.782661,0.000001,0.000000,0.000001,0.000000
0,0.048652,0.867441,0.083889,0.000000,0.000000,0.000000,0.000000
0,0.220027,0.708679,0.071209,0.000001,0.000001,0.000001,0.000001
0,0.034690,0.831807,0.133489,0.000000,0.000000,0.000000,0.000000
0,0.078466,0.908076,0.013236,0.000002,0.000001,0.000002,0.000001
-1,0.476049,0.389264,0.134686,0.000000,0.000000,0.000000,0.000000
0,0.020571,0.945346,0.033742,0.000003,0.000002,0.000003,0.000002
0,0.144500,0.749559,0.103986,0.000016,0.000014,0.000016,0.000014
0,0.050951,0.922854,0.026175,0.000000,0.000000,0.000000,0.000000
1,0.026254,0.271028,0.702555,0.000002,0.000001,0.000001,0.000001
0,0.073509,0.851081,0.075322,0.000001,0.000001,0.000001,0.000001
0,0.036269,0.865293,0.098401,0.000000,0.000000,0.000000,0.000000
0,0.008559,0.954697,0.036257,0.000004,0.000003,0.000005,0.000003
0,0.291222,0.613715,0.094934,0.000001,0.000001,0.000001,0.000001
0,0.008628,0.974972,0.016400,0.000000,0.000000,0.000000,0.000000
0,0.019211,0.954604,0.026185,0.000000,0.000000,0.000000,0.000000
0,0.036913,0.921883,0.041204,0.000000,0.000000,0.000000,0.000000
0,0.152350,0.788353,0.059286,0.000000,0.000000,0.000000,0.000000
