hash_Id,data,label,len
4316867a01f3241d10a3c9de39302ee6,刹车弱点了，我也想升级,-1,33
bbf6b60f562865696ad17a366c82f669,谢谢兄弟，其实有个小尾翼还是挺好看的，但是多了一万多，还是实惠点吧，还有就是獠牙太凶悍啦，我还是喜欢这款前脸。,1,165
6ec5f40bb605781fe7f8dea49314943d,我是同年份XS自豪，油耗10.8，估计咱俩的路况差不多，建议你去看下XT或者SE，然后再回来开XS，你就会好受很多,0,147
f91911bde4c301063081f650e91ffdaf,我是途观、自由光、森林人三选一，眯眯眼的狼眼我觉着还行，但LD比较排斥，再加上小问题有点多和车重油耗偏大，最后放弃了。神车一块，买新不买旧就是腊肠途观了，配置要顺心得选330骑贱版，算上强奸包得30多万（还是前驱），关键还要看销售的脸色。。。最终还是LD做主上的森。,-1,381
79cce2ca243240d287f9a8c2f8d6931a,看楼主自己拆过中控，请问中控面板是不是可拆分为出风口、导航、空调旋钮三部分，并非一整块，更换时难道就不能用原车出风口面板，只更换导航处面板?,0,208
41523da0c2d0c44f0885e5bfd41b4725,哈哈，25.48。优惠够给力,0,32
f4fdda47139f50bc4f4ff6a7850986b3,续航里程和瞬时油耗有关系,0,36
976504e5db58f2e0a1c6730b50015672,18款有随动大灯，LED日间行车灯，黑色钢琴烤漆外后视镜和尾翼，右后视镜有摄像头，还多了eyesight几个功能，包括车辆偏离预警，主动刹车，倒车挂错前进档防碰撞，全速段自适应巡航等。,1,250
6f7d0ca9d4b276194b0ab8b456379487,森林人超赞，操控性很好，等待斯巴鲁出七座……,1,66
14f455b5e04b26851b5ae198bc320ac8,在我国外观大气内饰豪华后排能跷二郎腿才是好车,0,66
bdd9d25d13faf07b328141a3cbf141b8,欧系这个范围太大了，越运动的车子底盘越硬感觉越低级，约豪华的车子底盘越有韧性也会偏软相对有种高级感。所谓的厚重感，的确和悬挂的反馈韧性以及行程有关。但是仅仅是替换悬挂却没有好的调教的话，可能也很难达到楼主想要的感觉。主要考虑行驶质感的话，雷克萨斯绝对是个升级选择。,0,396
5dc07240d02f7937aa64a902a43d963b,首先确定是车里面还是外面的声音，估计可能是车外面的声音，找个地方检查底盘，看看是否有什么零件松动，发生碰撞，检查轮毂，看看刹车部分是否有异常,-1,210
a6fab6b2a6585e438c4f3dd4d0ddbeca,买大不买小，其实油耗都差不，差不了多少。如果预算够肯定2.5。如果你觉得2.0的动力已经不能满足你的时候，那你就该老纠结了，我买车纠结到最后，上的2.5，不后悔。,0,225
b1d64cea19eb6ddd51e36f8b030ad774,这个价位，又要四驱性能、操控、内饰、隔音、安全、豪华全都到位，那人家破鞋买给谁去？,0,123
e0caeed8fcc7f6f5b6e8e3fe7d7c5812,哥们，你把油箱加满，然后再跑500公里。再去加满，你看看加了多少油。就知道油耗了。表显示油耗根本没有意义。,0,153
2314ccbe7a17b2e3acc872c81418aa4f,说得对，主要是烧机油，太烦人了。,-1,48
b0fc1b1317c1db0488eb91e466428e4f,森林人在国外就是跟rav4crv一个级别的，评价还不如它们，主要发动机实在太老，舒适性也比较欠佳在国内卖的贵多的钱就是买日本制造的信仰，就看你对日本制造的情怀有多重了,-1,235
551c6dea6bc00ba9bd4d3d17f43ab03f,我的观点和楼主基本一致，只是我会比较看重动力，我会把动力放在第二，仅次于安全,0,114
9b3fa5c6856501fe24d79f3b280c8439,那天去轮毂店问了我说轮毂喷漆多少钱他说别喷时间长了就掉……另外单排双出动力有损失吗,0,123
2a1576aa4ba3ad8efdb1d27ec695924c,提车后我实测高速120定速巡航噪音65.9分贝。不过告诉你，用分贝值来评估噪音是不准的，因为噪音的组成（频率）也很重要，有些噪音悦耳，有些难受,0,199
f24818a1f0de0c9579e88509ee609811,冠道适合家用空间确实大，要喜欢自驾游还是森林人,0,69
c9a48967c2bdf4813acc745666200468,同感，汽车，性能始终是第一,1,39
831941d8350bda4e6bee3d592ecbb436,动力上，森林人肯定比不了途观。但是通过性，长途驾驶肯定是森林人更好,1,99
514ae3e9e01fa8c71997f694e74c800f,不打开正时皮带盖子你能看到涨紧轮？你能看见正时皮带？外面2条一条是空调皮带一条是发电机皮带,0,133
d16f4bde55c3a78ebfdaac5a58c15a15,坛里有个高手发过自己更换机油、滤的帖子（就是把机油吸出来的帖子），他拧上去的时候说不用。,-1,132
70323efd5d3cf9666181e13e4e34b539,我就希望外观内饰，大家都看不上，我们去好谈优惠,0,69
360c85ebfa662c12ce3b05486885cf97,越快越稳不存在，方向盘沉主要是看配置。约家用化的车，约是会有这样的配置。当然，价格得到位~,0,133
8a0b251509cc15df15f411d315de4396,磨光了才换的，16款普遍有这个问题，刹车偏软。,0,65
4b2b93ae8ddc3ade1fca0ca34db999af,已经有一例2016款2.0在3000公里烧机油了，你自己论坛里搜,-1,74
fb00c0b87b3033c9ab32a5e78aca8260,哭死狗，好东西，不便宜。看了16款的底盘，已经基本都有塑料盖板了，底盘装甲不用花费了，最多四个轮圈内喷涂橡胶涂料了。,0,170
77033165972793f1d96c390e86e13d5d,森的空间大吧，怎么就傲虎空间大了？我只能说，两车差别其实就是现款的价钱，傲虎电子设备多点，我估计森加上电子设备的话价格应该差不多。但外观个人喜欢森。最终也选了森。,1,243
91d9da14000ac2dd2a1127e2969d020b,我在山西太原，多少钱，保险到啥时候？保养如何？价格多少？,0,84
64d8361c42ade7fe30d3badd7ceadc81,有点纠结了，是要现款2.5低配还是等新的这个eye版本？新款没优惠……多啦配置,0,105
6143eae04ed5ce6779be1fb57973f4a4,保养的价格就要看你在哪里做了，自己买机油，滤清器等材料找修理店做大概只有4s的一半多点，空气滤清器，空调滤清器自己买，自己换就很便宜了，几十搞定,0,212
56702a72c89a4e7b48c6f30ab9ffdfa9,性能一样的森林人车大空间大VX高配比低配森林人配置高,0,74
7891299593ea88e94c000274ffd99994,也就是说动力保留2.0和2.5？,0,36
1d7a56b0ee67c48ea8d7c4345a9b6a0f,从外观上看JEEP真漂亮,1,28
197efb92858e1ccdf1422d90a4dff83e,森林人全系都带导航，证明一点，为了节约成本，国产大屏更便宜，省钱,0,96
21ed3f41b0e4dde446149ea6dfbec0a6,操纵可以。方向盘转哪到哪,1,36
4c904b75ae0fead91a5e034ae4c3dfa2,那简单，后排座椅装个Ipad支架,0,40
838f27476e7af51b829953db654868cb,2011款舒适版奥迪A4L换吗？个人一手车，无事故无补漆！,0,73
72e95f972d7f3b0f224bfd2fb63424eb,就事而言，贴膜的责任100%，但是要是用玻璃胶打一圈什么是也没有啊，本质安全，花不了1元钱,0,125
3c7f84cf88adf3cd91e15cc718ca8f88,换了好多个了，我的也是16款时尚导航版，要试的都试过了,0,77
02f96aae8b1c0cb2e0d671d1dd970804,某宝10元一瓶的发动机舱清洗剂搞定！,0,50
60f547122d056285cb0fff25e41fd5f7,XC60开过一次，转向不如小森精准，操控不如小森灵活；但是地盘很稳，开起来比较稳重，我喜欢xc60的操控感，朋友喜欢我的小森，每个人感受都不一样吧。还有窝窝2.0T的动力和八速变速箱的组合加速甩2.5小森n条街。,0,286
aaeaa5e6db46eafe3a3ab6b9d3efe381,预算有限的话可以，后期你还需要改个带透镜的大灯预计3000~4000左右。如果能有多两万预算建议2.5豪华，动力也够了，大灯也不用改，内饰中控彩屏也实用。绝对值。,1,219
e4d0c3e584deae4d877ba210074079f6,发动机转速估计得到6000以上了吧，而且感觉上不到这么高吧，即时到了，都不敢坚持3秒钟,0,119
6be5c01229ab99be49173a4613761a68,新款发动机更强，波箱效率更问，车身刚性更硬，rav4就是一样子货,1,88
f81ca7d2a19d48fe7796d1f19f8e2e24,等我过完户。请您帮忙看看。我现在开的06年老马530。油耗，维修。费用太高。疯了,-1,110
340d50b055794b8db38468f8d9fd60fa,第一路况好，不塞车；第二看风景，车速低；第三是大下坡，重力替发动机做了一部分功。平地匀速油耗在5.2-54之间，低于这个数值必定存在重力做功问题。,0,207
6702179f19ce8ff22c286311ea2ab12f,我可以说我的油耗不是常下坡吗？,1,45
11e73823e9109146ab3bddf9fcbd0120,我的13款在84000公里的时候开始烧机油了，距保养期还差1000公里，离高速服务区200米的时候提示机油液位低，赶紧进服务区，量了一下在最低位往上不到1厘米，联系4S店后让在加油站自己买点机油加进去，然后跑回去再处理，3800公里全高速行驶消耗掉1升多机油，排气管明显发黑。没有办法抱着比没有强的想法加了中石油加油站唯一的一款汽油机油昆仑10W-40,0,472
7f914d19880263c5ed7bac08bd2e1799,斯巴鲁，可以说是唯一一款会烧机油的日本车,0,60
25f6c5db5f331ac2ae6df903e7305ec3,这和动平衡啥关系都没，轮胎是减震过程的一部分，60换成45的胎壁薄了那么多，必须得颠，换来的是操控感和路感,-1,151
2f5bd833c902fdc98a754390f9c1b2bc,另外就是从13款开始变速箱就变成CVT了，12款以前都是AT变速箱，相对来说油耗还是不一样的,0,120
a7570fe3c2f9ce6203ae8490337871cf,两个大耳朵风噪大之源。整车隔音也是。。。举个例子，昨晚20-21点左右在高速服务区休息站门窗紧闭打算闭眼休息会儿，结果感觉身处菜市场嘈杂的赶脚。。。15w水平的内饰和隔音绝对是高估了。,0,260
68634581d2fc58848d480030976a566c,当然森林人啦，和保时捷一样的水平对置发动机，加上全时四驱，不要说马自达，连bba都不放在眼里啦,1,135
86cb096fea90aa773bff6764fb4de927,2014款，2.5排量，所在地区平均海拔2200以上，市内跑的较少，跑了3W公里，综合油耗8个，这两天变成7.8，貌似冬天油耗高些。,0,164
04ad096f5900313cb0c73193c7be60c1,个人感觉发动机提取比之前快多了，噪音小了点，就是刚打火的时候动静比较大，但是转速比以前降下来快，但我不知道为什么排气管有点黑，我一般都是加91号的汽油,1,221
d470b06ce63b20c1ce08800ad10eb210,车子这东西你永远也赶不上，本来就是一个消耗品，完全没有必要去追新，哪个优惠买哪个。,0,123
2bfc664efffa8a9301cb16f2fe1548b5,13款2.5尊贵。你说的我也有这样感觉。油温90多度前加速什么都很不错。而且没爆震（就是急加速底盘刺拉拉卡拉拉声音）但是上了100了就感觉有点迟疑，还是反应慢意思或者没动力。当然爆震也跟着来了。一急加速就刺拉拉喀拉拉的来了。特别是炎热夏天堵车时候尤其有感觉。,-1,367
25d88e33ab41f83dc4c4ee9ac99b04c0,1、建议加装最好别动线路，这车容易异响2、磨合期说明书说不超四千，反正我没有超三千3、2.0和2.5在2018款外观内饰区别不大，只有顶配可以选棕色内饰，还有ES版的眼睛,0,225
d84af1789ec239dfcf2d7a8d89739d82,四驱、方向盘加热座椅加热、雨刷加热、手动控制的后视镜折叠、机械手刹……这些都是专为冰雪环境设计的。,1,147
4b29b064d8caa5b33b2feca751c47118,好像老q5的四驱，高速稳定性，底盘质感，噪音，内饰等都强于森吧？本来就不是一个档次的车。森离地间隙，后排空间有优势。,0,170
caa1b44bde7336ab5199344f4f8c0b49,因为外观实在不行，跟不上时尚，观望中。加之时速8OKm以上失效，可以说这是一个不成功，不成熟的产品!放弃!,-1,147
398eb0477218c15d0a8a1a101a47cc18,哈哈 要动力 就别看油耗了,0,37
e06206dc2224f79555637eae4309f8d3,上130-140还是很轻松的，爬坡除外但也要看坡的大小了，2.0过150以后再加速就没有一点激情了还不如锋范，反正我觉得的2.0够用。,0,169
16c1725f14c56ea274a24b0957383f53,我每次用车时都习惯看一下，今天情况：统计最近980公里，均速21，油耗9.0，混合路况，全程空调，这段时间很少一个人用车，满员情况也不少。,0,191
9fabe162a1a867f6b6ae7bed6f622cd0,烧机油跟机油没关系，如果严重就检查一下油气分离器，不严重的话影响也不大，用点好机油像新日石、GT魔力就，美孚，这种品质比较高的机油，多少能缓解，即便是烧点也不留太多积炭，机油消耗都是正常的。,0,281
6c5e2eecb363706e5b1437c86a4b6bbc,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,1,179
ae17e4502d8c3fba83f883c81062f373,个人感觉开高速不一定省油，即使不堵车，也得看去哪，过年时，由北京向山西陕西方向一路上坡，油耗也得9-10个，返回一路下坡可以7-8个甚至更低，2.5的,0,205
fe9d730d775b6dc438c3095e06dc0e5c,面包车汉兰达在森林人面前有什么？比操控？比四驱？比油耗？面包车就是空间大位子多拉人拉货好用罢了！,0,144
da1a5d6fccc7a2d4e29126de219a3ced,16款2.5豪导，目前两万多公里，操控和油耗还满意，内饰简陋，隔音一般，老是感觉有声音从尾门传进来，导航从来不用，每次都要热车,1,179
8ef7d24743957333935a40de19639e6d,主要是变速箱油什么符合斯巴鲁认证,0,48
9bffef002eb77505ce25bf279865d199,原车轮胎225/55R17当然能换225/60R17，只轮胎厚了少许，影响不大，如有帮助麻，望采纳,0,111
284ecbb47477c630a62e96cd30a31deb,本来买的就是2.5的减了动力我还要他干啥啊……,-1,63
bb296aca9331505ca80f499ffa67c017,什么颜色外观内饰保持如何啊,0,39
77033165972793f1d96c390e86e13d5d,森的空间大吧，怎么就傲虎空间大了？我只能说，两车差别其实就是现款的价钱，傲虎电子设备多点，我估计森加上电子设备的话价格应该差不多。但外观个人喜欢森。最终也选了森。,0,243
b3db37b00fe4e0644e1791be700694af,偶尔上上小山，没有50CM以上的大雪，2.0应该应付没问题。油耗上2.5的也不高，本人实际使用城市非高速路8升多点（非自动巡航）。不知道各位油耗多少？,1,203
344461a1486af02d9d2dc59c4aecbead,发动机故障灯亮了的话，有时候是模块错误，或者是传感器失效，重启一下应该就没事了,0,117
78dbd9c594fb2160651446eeb80134ee,17特装的内饰还可以的,1,29
2628725855bd37153e25965a9bfce47c,是啊，日本官网上很明显，混动功率不行，扭矩大一点点，油耗也只少一升左右百公里，算上电动机和电池的重量还有寿命问题，根本就没意义,0,189
034625774d18a559fb5fe4124d6a3bca,换过方向机，师傅水平不高，把我的搞坏了。气囊没有弹开过。,-1,84
13c2388a5b8631267f786cd9ba0192fa,2013年6月2.0，8万5千公里，没到3万公里时脱保，自己买机油，之前新日石，现在诺为，都是0-20，不烧机油,0,138
c12465387f79a700237d6af8e50125e7,要拆掉里面座椅晒太阳。,0,33
369531ece6b5ea3c795ef312ec8d0873,都零下十几度了，随便走一下温度都低了。况且你机油温度没调出来看吗。车没问题的。,0,117
e62261f62c48c54203011ba984d8e1a3,去4S店看看，应该是小毛病。本人习惯长途用车载导航。,0,74
edb3f1fc96117e65727309b9c4f6e191,换高性能刹车片是最经济方案,0,39
ba6198d8bca3e1b6c00e1806e60a87c6,你拍的照片高速时间短，再跑一会你能看到油耗能降到8升左右。,0,85
c060dc4bd06add53fa8d0440ea52b8db,温度调高吹风就行了当然前提是车子水温已经达到工作温度否则暖风不热车子也会更费油刚开的时候用内循环效果更好,0,156
950e510419b023e6705f99e7307c8a5e,价格真不贵，但车况决定价格,0,39
e4dfce72550c07e079f532d0e8f1b589,HP1010，在KN网站上选择2013款2.0没有显示匹配的机滤，但如果选择2014款2.0发动机，最匹配的就是HP1010。2014款发动机与2013款完全一样，没有区别，所以可以用1010。如果采纳，请点赞！,0,238
2b0a5efaf4e815cc83631471866d711b,出于经济考虑我换了国产金麒麟高碳刹车片，感觉还可以，性价比很高，,0,96
1f1d2dd52c67f6b03b416ccc94e4496a,等红灯把刹车踩死，发动机熄火，绝对不抖,0,57
e53f228800903a22baeab0ee07417719,配置、内饰、动力，肯定昂科威，高富帅嘛。这些不是森林人强项。,0,90
0d7c4f56e21cc32780f0d48a20273e1c,森林人这价格真的很保值啊,0,36
eb0bfdd23818bb742c682e118f94e23c,1.6款暂时没人反映过，要么改进活塞环后不烧了，要么公里数没到。不过一般来讲先天烧的叫真烧，年代长公里数多的任何车机油消耗量都会增大。,0,195
7a0b00a2752ff7f83b15cd55bb09d0ac,弄哈，挺好看的这个灯，装了逼格高,1,48
efede99eb2d4459f21d03ed46424a0df,1400公里高速下来油耗也是8.5的飘过,0,46
89884825f6fdfada8cef78fb67b15aea,座椅下面有个位置开关，找4S调一下就可以了,0,59
624c7fc5f1b8cab46fc51fbc135cc9b3,最后一句话还不黑，是不买大众了，都去买奔驰宝马去了，家用森林人绝对不合适，1，动力一般，2操控并没有宣传的哪么好，3，古障也不少配件贵得要死。唯一的好处就是哪感觉不到的全时四驱和你的信仰了，,-1,279
6337ec4cf1fc7f435882e250aa5442bc,等红灯发动机熄火，故障灯亮这个是正常的。故障灯之有在发动机运转的状态下才会熄灭。至于D档熄火，建议你去店里检查一下。如满意请采纳,0,190
8c7fe30f59b4a1aad4f24a11341a961e,据说14款以后烧机油的问题改观不少，漏油的应该不多，拉缸那是个人问题了，保养和同价位车比起来不贵，但是配置不高，隔音不好而且偶有异响，如果有强迫症的还是慎重。,-1,233
a7f8710c30fd1221d0fef00827a6f2ea,看看新车的配置也该给顶一个。,0,42
4beea0ffb695856003d449b8ec736047,不要迷信全时四驱，还不如装个雪地胎,-1,51
6646ed0f8fe2659d54857989578477cf,预算足的前提下当然是越高配越好了。我认为es2.5首选。因为森林人优惠本来就小，去库存也就优惠小两万。你差两万不买个新款？啥像有的车一改款优惠十万八万的你买老款还行。等新款吧马上来了,0,263
71845a6327b893d6a6e7ca2b8f0efa1c,一万公里四个轮胎全都有小裂口,-1,42
0397ad668a72045c93762c038674920b,内饰用料不错的，只不过有些人觉得不够美而已。我是很喜欢这样简单的内饰。正如我喜欢宝马内饰胜于奔驰…尽管好多人都在吐槽宝马内饰,1,186
b272f1306a996ce5fd976c1f04f3ad45,ACT-4前后轴能平分变速箱输出扭矩，那横置发动机平台的后轴分扭矩若是从前半轴分的话，分总扭矩50%给后轴是怎样完成呢？,0,164
cf7183ac9dea17ea4acca2d583ba048d,当初买车就看中森的安全性和车内没味道，空间也还算可以。。。。。其它什么操控四驱都没兴趣。。。。另外就是喜欢森的外形,1,171
5cae7f68ea727c825991418462e127e6,等到有机油消耗就晚了，我也后悔之前一直用20的,0,65
139f3a78b8e67f17d0ce0a0992e80999,清货优惠三万左右应该没问题,0,39
b7e386f05f45dbed5bbf8559a7db8ab4,我的2.0，市区高速都没问题，当然你要是喜欢飙车喜欢瞬间加速，那还是算了吧。森林人就是一款买菜车，拉着家人稳稳当当的跑就好。,0,180
3bd9f4a8a5ff3dcf47279a6c6f4ec984,森林人空间不用担心的，我感觉乘坐空间不比中型suv小。配件贵不贵不清楚，但我知道基本不会坏。其他车了解的不多，不多说了。,1,174
2af8a06e80bbe982849f2166442b831b,落地26.6？这优惠非常厉害了啊！恭喜恭喜！,0,58
7c832d40b7995b34ae2dea44303d87ea,您哪年车款，排量多大，公里数多少了啊，不烧机油真好呢，5000公里一换吗,0,100
e57841bd5ae3e0605fa7165786f6b346,同样的钱可以买顶配的阿作为家用车奇骏舒适性明显占优老人孩子坐着舒服后期保养经济性也好小森的优势在于水平对置发动机左右对称全时四驱系统，重在操控、驾驶乐趣,0,228
12392281f897fa9d24fd107e80d6d3ff,各位看看机器温度有多高，加的油饼，密封圈烫成这屁模样，或许是密封圈质量太差而不是温度高。,-1,132
1c5474a72beb52194fa046c980c500c7,白色说实话没蓝色的好看不过车好就不挑色了,1,60
b600d2dba306b9b7170515207894dcce,后轴用电，完全不是左右对称全时四驱概念了,-1,60
89f2c74c2158b2ee6be5a550771a1ff5,升了说动力会下降，你换95油试试,0,44
f8c8a537e5fbd8b7bb1c40c2d0e17c50,帅钢炮味道的森林人，羡慕你,0,39
18f27f3e2c12ebc844ccb7f44ef0ddd6,森林人买后才知油耗在同级中是较低的，这是一个额外的惊喜。,1,84
62f1f4b766abda6bce84e6bc52304639,空间倒无所谓大多数都是我一个人，我对空间没什么要求。没有全景天窗很可惜，xv有种不上不下的感觉。外观我觉得很一般。屁股很不喜欢，可能是因为短……,0,212
a36c1f506ee26ded09776dd9a4feb844,森林人刹车都软，不知道有没有人改过，我一直想改没找到教程,-1,84
a31bdab06562447416fcaa55a015e84f,机油环卡了吧，我下一锅一定要先洗一下机油环,0,63
e08cb11bbcf7e46b2fcfe9549927a66d,排量是车的重要指标，是影响价格的主要因素，选车应当排量优先，其他花里胡哨的什么棒棒糖都不重要。,0,141
7f0d7b4854776fb213e130b952295ca3,贷款可能，而且得看要什么配置，配置不同优惠不同,0,69
c05e59e92dac96921818cfcde12b456c,楼主开这个车，感觉动力还可以吗？带3个人开空调，怎么样，由于预算问题准备入手2.0的。,0,121
0f03d96c76535fb0724aa1c7cb6f3dcd,现在用手机导航方便、准确，而且不用像车载导航那样经常要去升级！车载导航都要淘汰了,0,120
3bcc7b65a3c2935be34d8116537c94c8,森友们，刚刚的油耗，吊不,1,36
0986305dd3228568f8895f465f0867e0,我上周刚订也差不多这个价格了,0,42
294ea6895de0b9a9e0b8abc6cd322226,刚提的2.0豪华，时尚就是外观时尚一点，多个尾翼和轮毂，内饰就多个拨片，2.0小屏幕显示比起2.5少太多功能，个人对獠牙前脸，换挡拨片也不是很有感觉，要是当时有2.5的钱就汉兰达了，所以，适合自己的就是最好的,0,288
3d39e70b81414ff0f4b9f2bfe6f8beb0,2.0i豪华导航版，春节前提车刚过5000，做了免费首保。高速驾驶与市区行驶路程比3：2，偶尔越野，目前油耗7.4，单次行驶最低油耗5.9驾驶体验超级棒，尤其是高速过弯（110左右），安全感极高。视野极佳。不满意的地方：1、国内换装的机头，蓝牙连接，没有carplay，音效一般。2、隔音，上了110就比较明显了。总体用车体验，非常满意。今天去专业越野场地试驾，真正感受一把它的越野实力。,1,520
381c1497dbaf8e583bcb86500d05a4a3,如果家里有森林人级别的其他品牌SUV或者比它还要大的suv就选择新款的XV吧，毕竟现在的XV是新平台和新内饰，比现款的森林人内饰高出一个档次！！如果是我就买新不买旧，毕竟我台车9成多时间都是只有我一个人坐！,1,287
4b5c027acb2af0cef966ded75b712366,森林人烧机油的原因是发动机水平对置设计缺陷，会有片面磨损。V型发动机也是偏磨。,-1,115
d736ade43075bfdfb96473ccfeba997e,对啊，感觉车是好车看中性能，现在配置也可以了，可是担心买了个包袱啊,0,99
258d47ffc31c9e35a70dab809f1140d9,自由光2.4L，很多人反馈动力不足，车重了，而且前脸那眼睛??实在难看,-1,93
e19b4b83d49d96a870f23e032c74b11f,这个论坛里面考虑内饰的没几个选森林人，2018款已经好不少了，以前的更没法看。,0,109
b891666147acff62833970bec3d3ed91,发动机声音变得低沉了。猛踩油门，不是那种嘶吼了。我用98号最低跑出来4.8的油耗。,0,113
56ddac5fb7b94074386647f72d5ad24c,我问下共振是什么现像我也是装了那个铁的底盘护板 就是车刚起步的时候油门踩的狠点的话感觉是发动机摩擦声音比较大这种是共振现像吗,-1,185
b155e7b7c4acffed7a4673c903b3bf28,差速器油 后差简单，两个螺丝一个放一个进。 前差麻烦点，螺丝有3个一个是加油口，加油口不好拆，一个是油位溢出口。一个放油的，有的大神换前差只拆油位溢出口跟放油口。 这样其实也许的，只要螺丝找对，用软管弯进去溢出口，加到留出来就OK了，。,0,345
f5ae6a20532b56498675743b1348bba0,你的真的低，我也2.0500公里，现在11.2的油耗，真羡慕你，怎么能这么低的油耗,1,103
b9fc7e685fef330c8c77bea76bd5e63f,需要什么？轮毂刹车，联系我,0,39
0dad006c3ceddcfc568b19f4d6857b95,我的森林人也是过环保线挨那些人把发动机搞坏了,0,66
a975993152b6533710ec5dda3cf880bb,烧机油，换了中缸的，3万都亏大了，还8万,0,56
d2d5130283e76f066b0ef0d00ed84cdb,1.方向盘就是歪的，这样设计你胳膊不会累2.故障灯没亮，开着没问题就行3.不会熄火4.对，只要熄火玻璃就升不上去，后视镜也不能电动折叠了，这就是个坑爹的设计5.92也没啥问题，我当年加了半年92，后来加95。只要别总换汽油标号就行6.很惭愧，懒得布线，就没装行车记录仪，主要是懒,0,381
9a50fffe40b2e18a6603faadb13036aa,你不放心就换4儿子店空气滤，至于空调滤和发动机应该没有毛关系吧。。,0,97
6c1e2c6ff344859a742165a5c388579d,不是暴力驾驶，2.0绝对够用。,0,39
61df0221b34a700220fbcfe5fbfd781b,看路况，省道多平均油耗8-9，市区多11-12,0,53
27e4932a3963e852a6e0af0af2aa152a,我的没理会，现在不响了,0,33
a64e99973651e186999110962ac4c9c7,我的快8万公里了，单次长途最长4200公里，没有出现过烧机油现象。,0,89
b47cc5198e1cab749e73c3347ba6ed67,我跑高速150码转速基本上保持在2500左右（末上牌，超速的不用管，真省心）全程空调，油耗8.1，如果开120码左右，转速就不会超2000，油耗在7.2到7.5,0,194
bebc0234562805cfc2403e9e82527c7b,不是越野，我们这冬天雪大，四驱好能安全一点,1,63
ec382c6f7a4be7fb65a947aac8b6489f,别纠结，只要不是认定2.0够用的就直接上2.5，不后悔，森林人优势就是操控，其他没有,1,114
6711b734621e07e5b46e8bced3910c4a,你可以去二手车频道做一个估价，输入车型参数就可以了，另外还可以搜索一下同车型同年份的车看看价格,0,141
784348226bedd1ab3cf7ce9f4fc65991,咕噜噜的声我的飞度也有，过沟坑震得厉害才会有，响个两秒就没了，算是正常吧，为什么这样响就不知道了，现在的森暂时没试过过大坑。,0,186
e5684dbe7c563a0cf1d73e6e899e4667,感觉很好，几天跑了380公里，开空调油耗从26.7KG降到10.2KG，50公里高速其它市区，满意！！,1,119
395243f1a26bc39251f9977978159af9,买它的原因就是因为小众进口性能,0,45
245a5811db1c1d52e12812f8bdbeb423,杠5空间不如森，脱困能力一般，装配工艺两车都不咋地，长安更次一些，操控感比较像，森更好一点，外形见仁见智，性价比的话杠5好，建议买杠5顶配,1,201
b7be13307cfe92f3983dfaee3d9bdd62,请教空调水都是哪来的，这样的滴法，开几个小时就没水了吧。,0,84
779a8f9c96b99c454335355c9ad793a9,这个看油耗不准，要测就要加满有跑多少公里，回头在加满油，回头算算就知道百公里多少耗油了,0,129
c5d3f25a431318cd88be3715f1c166c2,你好楼主，这个二手车价格不仅要看实际的车况，而且还要根据汽车三大件情况去决定，这个价格最高找专业人士检测评估。,0,165
7e951db314dc2c527e3c82cdbb25a25d,我今年情人节提车2.5尊贵导航。。适用。。性价比不高，省油。空间大，开着舒服，隔音不差也不好音响蓝牙播放无损也不错。。。。。。最近正考虑升级音响和机头,0,219
3c8842460e85d6d475d90a4da3b4f127,这个价格不错，16款2.5应该是电动助力了,1,53
3eb71d8bc9e96bfbdb20bf642f62ed8b,一个suv不要去pk速度啊我们森林人的长项是爬马路牙子，安全性，兼顾操控性...（包括厂家宣传，从来也不侧重动力、加速度）,1,167
20b41aee283693d1136b63d68311146d,１８的我会用２２５/60的胎，就是傲虎那个规格。,0,66
5e2cf2a9c3e7ab279747d5afa043c053,问过马牌，价格比米其林还贵，胎噪声低的胎软，耐用性反而没便宜硬的好，真是可惜二者不可兼得,-1,132
71b217542b2e9c90b5044fc86f002847,超维的底盘和越野性能不错，但内饰变速箱已过时；森林人是各方面较为均衡的SUV，兼顾了公路驾驶和轻度的越野。自驾游推荐森林人。,1,180
e05862651f8abedf7a6bf060f63b2b4f,日本官网有发布2.0动力145马力加电动机,0,51
677a4884f4fc1802120244f0802b4c28,是不是二手车过了七年，检车次数就增多了，懂车的人都说七八年的老斯巴鲁发动机都比现在的国产发动机耐开，开个六七十万公里没啥事，真不知道该怎么换车了,0,216
40ac83570dd1604ec677be5c3a226be8,我问斯巴鲁4s店导购告诉我说业内共识是电子全时四驱的不被认可的，是假四驱！,0,107
c9f7fe932554f50ef511ad8b3c0248d2,价格好低，我27号提的，253800,0,38
d0b87ecb39b2fd8f86a0697548cad701,急踩刹车发动机的供油会迅速减少至最低水平，也就维持不熄火吧，在这个过程，发动机转速会快速下降，通过变速器“拖累”车子的行动，这个作用力是很大的，如果挂空挡刹车，只靠刹车盘片的作用，是不可靠、不安全的。,0,300
939fb696e14a7e169e77e73d5736ab8e,热个30秒，低俗开走，不要等到蓝灯灭了，那样怠速时间过程长久之后发动机内部会有积碳,0,119
c1f20dfc3a749d1bb7a6d3f609487f69,淘宝搜森林人方向盘套，一搜就看到，300多的,0,60
410f569970bcd6f8d5535c243b980d55,有只有2.0高配的才有绿色,0,33
